treatment,covid,replicate,count,n,risk,odds,relative_risk,odds_ratio
vaccine,+,291,95,15000,0.006333333333333333,0.0063737001006373695,0.9405940594059404,0.9402154237563974
vaccine,+,292,100,15000,0.006666666666666667,0.006711409395973155,1.0416666666666667,1.0419463087248322
vaccine,+,293,114,15000,0.0076,0.00765820233776703,1.3902439024390243,1.3932324692049824
vaccine,+,294,99,15000,0.0066,0.006643849406080129,1.0206185567010309,1.0207555432867235
vaccine,+,295,95,15000,0.006333333333333333,0.0063737001006373695,0.9405940594059404,0.9402154237563974
vaccine,+,296,89,15000,0.005933333333333333,0.005968747904231775,0.8317757009345793,0.8307716125020919
vaccine,+,297,112,15000,0.007466666666666667,0.0075228371843095105,1.333333333333333,1.3358409457281029
vaccine,+,298,107,15000,0.0071333333333333335,0.007184583361310683,1.2022471910112358,1.2037002528146472
vaccine,+,299,97,15000,0.006466666666666667,0.0065087566261826475,0.9797979797979797,0.9796664897651276
vaccine,+,300,94,15000,0.006266666666666667,0.006306185428686435,0.9215686274509803,0.9210740246722599
vaccine,+,301,103,15000,0.006866666666666667,0.006914143787339733,1.10752688172043,1.1082703380416496
vaccine,+,302,103,15000,0.006866666666666667,0.006914143787339733,1.10752688172043,1.1082703380416496
vaccine,+,303,107,15000,0.0071333333333333335,0.007184583361310683,1.2022471910112358,1.2037002528146472
vaccine,+,304,110,15000,0.007333333333333333,0.0073875083948959025,1.2790697674418603,1.2811313976915988
vaccine,+,305,94,15000,0.006266666666666667,0.006306185428686435,0.9215686274509803,0.9210740246722599
vaccine,+,306,94,15000,0.006266666666666667,0.006306185428686435,0.9215686274509803,0.9210740246722599
vaccine,+,307,95,15000,0.006333333333333333,0.0063737001006373695,0.9405940594059404,0.9402154237563974
vaccine,+,308,97,15000,0.006466666666666667,0.0065087566261826475,0.9797979797979797,0.9796664897651276
vaccine,+,309,105,15000,0.007,0.007049345417925478,1.1538461538461537,1.154930668525835
vaccine,+,310,102,15000,0.0068,0.00684655658477648,1.085106382978723,1.085689068645513
vaccine,+,311,103,15000,0.006866666666666667,0.006914143787339733,1.10752688172043,1.1082703380416496
vaccine,+,312,97,15000,0.006466666666666667,0.0065087566261826475,0.9797979797979797,0.9796664897651276
vaccine,+,313,102,15000,0.0068,0.00684655658477648,1.085106382978723,1.085689068645513
vaccine,+,314,105,15000,0.007,0.007049345417925478,1.1538461538461537,1.154930668525835
vaccine,+,315,92,15000,0.0061333333333333335,0.006171183257311511,0.8846153846153846,0.8839033250087718
vaccine,+,316,103,15000,0.006866666666666667,0.006914143787339733,1.10752688172043,1.1082703380416496
vaccine,+,317,92,15000,0.0061333333333333335,0.006171183257311511,0.8846153846153846,0.8839033250087718
vaccine,+,318,94,15000,0.006266666666666667,0.006306185428686435,0.9215686274509803,0.9210740246722599
vaccine,+,319,88,15000,0.005866666666666667,0.005901287553648069,0.8148148148148148,0.8137219837863616
vaccine,+,320,93,15000,0.0062,0.006238679814852083,0.9029126213592231,0.9023069242898203
vaccine,+,321,98,15000,0.006533333333333334,0.0065762984834250434,1,1
vaccine,+,322,88,15000,0.005866666666666667,0.005901287553648069,0.8148148148148148,0.8137219837863616
vaccine,+,323,85,15000,0.005666666666666667,0.00569896077774053,0.7657657657657658,0.7644308740520608
vaccine,+,324,99,15000,0.0066,0.006643849406080129,1.0206185567010309,1.0207555432867235
vaccine,+,325,97,15000,0.006466666666666667,0.0065087566261826475,0.9797979797979797,0.9796664897651276
vaccine,+,326,92,15000,0.0061333333333333335,0.006171183257311511,0.8846153846153846,0.8839033250087718
vaccine,+,327,103,15000,0.006866666666666667,0.006914143787339733,1.10752688172043,1.1082703380416496
vaccine,+,328,102,15000,0.0068,0.00684655658477648,1.085106382978723,1.085689068645513
vaccine,+,329,99,15000,0.0066,0.006643849406080129,1.0206185567010309,1.0207555432867235
vaccine,+,330,104,15000,0.006933333333333333,0.006981740064446831,1.1304347826086953,1.1313454443562319
vaccine,+,331,84,15000,0.0056,0.0056315366049879325,0.7499999999999999,0.748592115848753
vaccine,+,332,97,15000,0.006466666666666667,0.0065087566261826475,0.9797979797979797,0.9796664897651276
vaccine,+,333,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,334,94,15000,0.006266666666666667,0.006306185428686435,0.9215686274509803,0.9210740246722599
vaccine,+,335,92,15000,0.0061333333333333335,0.006171183257311511,0.8846153846153846,0.8839033250087718
vaccine,+,336,91,15000,0.006066666666666666,0.006103695754242404,0.8666666666666665,0.8658528405661011
vaccine,+,337,102,15000,0.0068,0.00684655658477648,1.085106382978723,1.085689068645513
vaccine,+,338,95,15000,0.006333333333333333,0.0063737001006373695,0.9405940594059404,0.9402154237563974
vaccine,+,339,98,15000,0.006533333333333334,0.0065762984834250434,1,1
vaccine,+,340,103,15000,0.006866666666666667,0.006914143787339733,1.10752688172043,1.1082703380416496
vaccine,+,341,100,15000,0.006666666666666667,0.006711409395973155,1.0416666666666667,1.0419463087248322
vaccine,+,342,107,15000,0.0071333333333333335,0.007184583361310683,1.2022471910112358,1.2037002528146472
vaccine,+,343,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,344,97,15000,0.006466666666666667,0.0065087566261826475,0.9797979797979797,0.9796664897651276
vaccine,+,345,92,15000,0.0061333333333333335,0.006171183257311511,0.8846153846153846,0.8839033250087718
vaccine,+,346,95,15000,0.006333333333333333,0.0063737001006373695,0.9405940594059404,0.9402154237563974
vaccine,+,347,105,15000,0.007,0.007049345417925478,1.1538461538461537,1.154930668525835
vaccine,+,348,109,15000,0.007266666666666667,0.007319857632126788,1.2528735632183907,1.2547245617000782
vaccine,+,349,93,15000,0.0062,0.006238679814852083,0.9029126213592231,0.9023069242898203
vaccine,+,350,92,15000,0.0061333333333333335,0.006171183257311511,0.8846153846153846,0.8839033250087718
vaccine,+,351,94,15000,0.006266666666666667,0.006306185428686435,0.9215686274509803,0.9210740246722599
vaccine,+,352,104,15000,0.006933333333333333,0.006981740064446831,1.1304347826086953,1.1313454443562319
vaccine,+,353,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,354,91,15000,0.006066666666666666,0.006103695754242404,0.8666666666666665,0.8658528405661011
vaccine,+,355,105,15000,0.007,0.007049345417925478,1.1538461538461537,1.154930668525835
vaccine,+,356,92,15000,0.0061333333333333335,0.006171183257311511,0.8846153846153846,0.8839033250087718
vaccine,+,357,94,15000,0.006266666666666667,0.006306185428686435,0.9215686274509803,0.9210740246722599
vaccine,+,358,94,15000,0.006266666666666667,0.006306185428686435,0.9215686274509803,0.9210740246722599
vaccine,+,359,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,360,107,15000,0.0071333333333333335,0.007184583361310683,1.2022471910112358,1.2037002528146472
vaccine,+,361,100,15000,0.006666666666666667,0.006711409395973155,1.0416666666666667,1.0419463087248322
vaccine,+,362,100,15000,0.006666666666666667,0.006711409395973155,1.0416666666666667,1.0419463087248322
vaccine,+,363,107,15000,0.0071333333333333335,0.007184583361310683,1.2022471910112358,1.2037002528146472
vaccine,+,364,93,15000,0.0062,0.006238679814852083,0.9029126213592231,0.9023069242898203
vaccine,+,365,105,15000,0.007,0.007049345417925478,1.1538461538461537,1.154930668525835
vaccine,+,366,99,15000,0.0066,0.006643849406080129,1.0206185567010309,1.0207555432867235
vaccine,+,367,101,15000,0.006733333333333333,0.006778978454929862,1.063157894736842,1.063586040744522
vaccine,+,368,100,15000,0.006666666666666667,0.006711409395973155,1.0416666666666667,1.0419463087248322
vaccine,+,369,98,15000,0.006533333333333334,0.0065762984834250434,1,1
vaccine,+,370,91,15000,0.006066666666666666,0.006103695754242404,0.8666666666666665,0.8658528405661011
vaccine,+,371,97,15000,0.006466666666666667,0.0065087566261826475,0.9797979797979797,0.9796664897651276
vaccine,+,372,83,15000,0.005533333333333334,0.005564121472145874,0.7345132743362832,0.7330360739454479
vaccine,+,373,101,15000,0.006733333333333333,0.006778978454929862,1.063157894736842,1.063586040744522
vaccine,+,374,94,15000,0.006266666666666667,0.006306185428686435,0.9215686274509803,0.9210740246722599
vaccine,+,375,88,15000,0.005866666666666667,0.005901287553648069,0.8148148148148148,0.8137219837863616
vaccine,+,376,102,15000,0.0068,0.00684655658477648,1.085106382978723,1.085689068645513
vaccine,+,377,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,378,91,15000,0.006066666666666666,0.006103695754242404,0.8666666666666665,0.8658528405661011
vaccine,+,379,102,15000,0.0068,0.00684655658477648,1.085106382978723,1.085689068645513
vaccine,+,380,98,15000,0.006533333333333334,0.0065762984834250434,1,1
vaccine,+,381,103,15000,0.006866666666666667,0.006914143787339733,1.10752688172043,1.1082703380416496
vaccine,+,382,94,15000,0.006266666666666667,0.006306185428686435,0.9215686274509803,0.9210740246722599
vaccine,+,383,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,384,98,15000,0.006533333333333334,0.0065762984834250434,1,1
vaccine,+,385,103,15000,0.006866666666666667,0.006914143787339733,1.10752688172043,1.1082703380416496
vaccine,+,386,102,15000,0.0068,0.00684655658477648,1.085106382978723,1.085689068645513
vaccine,+,387,101,15000,0.006733333333333333,0.006778978454929862,1.063157894736842,1.063586040744522
vaccine,+,388,102,15000,0.0068,0.00684655658477648,1.085106382978723,1.085689068645513
vaccine,+,389,101,15000,0.006733333333333333,0.006778978454929862,1.063157894736842,1.063586040744522
vaccine,+,390,95,15000,0.006333333333333333,0.0063737001006373695,0.9405940594059404,0.9402154237563974
vaccine,+,391,99,15000,0.0066,0.006643849406080129,1.0206185567010309,1.0207555432867235
vaccine,+,392,91,15000,0.006066666666666666,0.006103695754242404,0.8666666666666665,0.8658528405661011
vaccine,+,393,83,15000,0.005533333333333334,0.005564121472145874,0.7345132743362832,0.7330360739454479
vaccine,+,394,100,15000,0.006666666666666667,0.006711409395973155,1.0416666666666667,1.0419463087248322
vaccine,+,395,102,15000,0.0068,0.00684655658477648,1.085106382978723,1.085689068645513
vaccine,+,396,104,15000,0.006933333333333333,0.006981740064446831,1.1304347826086953,1.1313454443562319
vaccine,+,397,100,15000,0.006666666666666667,0.006711409395973155,1.0416666666666667,1.0419463087248322
vaccine,+,398,105,15000,0.007,0.007049345417925478,1.1538461538461537,1.154930668525835
vaccine,+,399,93,15000,0.0062,0.006238679814852083,0.9029126213592231,0.9023069242898203
vaccine,+,400,95,15000,0.006333333333333333,0.0063737001006373695,0.9405940594059404,0.9402154237563974
vaccine,+,401,88,15000,0.005866666666666667,0.005901287553648069,0.8148148148148148,0.8137219837863616
vaccine,+,402,97,15000,0.006466666666666667,0.0065087566261826475,0.9797979797979797,0.9796664897651276
vaccine,+,403,92,15000,0.0061333333333333335,0.006171183257311511,0.8846153846153846,0.8839033250087718
vaccine,+,404,83,15000,0.005533333333333334,0.005564121472145874,0.7345132743362832,0.7330360739454479
vaccine,+,405,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,406,98,15000,0.006533333333333334,0.0065762984834250434,1,1
vaccine,+,407,90,15000,0.006,0.006036217303822938,0.8490566037735848,0.8481454766333854
vaccine,+,408,90,15000,0.006,0.006036217303822938,0.8490566037735848,0.8481454766333854
vaccine,+,409,101,15000,0.006733333333333333,0.006778978454929862,1.063157894736842,1.063586040744522
vaccine,+,410,114,15000,0.0076,0.00765820233776703,1.3902439024390243,1.3932324692049824
vaccine,+,411,102,15000,0.0068,0.00684655658477648,1.085106382978723,1.085689068645513
vaccine,+,412,94,15000,0.006266666666666667,0.006306185428686435,0.9215686274509803,0.9210740246722599
vaccine,+,413,110,15000,0.007333333333333333,0.0073875083948959025,1.2790697674418603,1.2811313976915988
vaccine,+,414,94,15000,0.006266666666666667,0.006306185428686435,0.9215686274509803,0.9210740246722599
vaccine,+,415,94,15000,0.006266666666666667,0.006306185428686435,0.9215686274509803,0.9210740246722599
vaccine,+,416,89,15000,0.005933333333333333,0.005968747904231775,0.8317757009345793,0.8307716125020919
vaccine,+,417,116,15000,0.007733333333333333,0.00779360386992744,1.4499999999999997,1.4535071217414677
vaccine,+,418,97,15000,0.006466666666666667,0.0065087566261826475,0.9797979797979797,0.9796664897651276
vaccine,+,419,97,15000,0.006466666666666667,0.0065087566261826475,0.9797979797979797,0.9796664897651276
vaccine,+,420,95,15000,0.006333333333333333,0.0063737001006373695,0.9405940594059404,0.9402154237563974
vaccine,+,421,90,15000,0.006,0.006036217303822938,0.8490566037735848,0.8481454766333854
vaccine,+,422,99,15000,0.0066,0.006643849406080129,1.0206185567010309,1.0207555432867235
vaccine,+,423,86,15000,0.005733333333333333,0.0057663939922220735,0.7818181818181817,0.7805600594926063
vaccine,+,424,101,15000,0.006733333333333333,0.006778978454929862,1.063157894736842,1.063586040744522
vaccine,+,425,94,15000,0.006266666666666667,0.006306185428686435,0.9215686274509803,0.9210740246722599
vaccine,+,426,92,15000,0.0061333333333333335,0.006171183257311511,0.8846153846153846,0.8839033250087718
vaccine,+,427,100,15000,0.006666666666666667,0.006711409395973155,1.0416666666666667,1.0419463087248322
vaccine,+,428,101,15000,0.006733333333333333,0.006778978454929862,1.063157894736842,1.063586040744522
vaccine,+,429,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,430,94,15000,0.006266666666666667,0.006306185428686435,0.9215686274509803,0.9210740246722599
vaccine,+,431,93,15000,0.0062,0.006238679814852083,0.9029126213592231,0.9023069242898203
vaccine,+,432,101,15000,0.006733333333333333,0.006778978454929862,1.063157894736842,1.063586040744522
vaccine,+,433,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,434,98,15000,0.006533333333333334,0.0065762984834250434,1,1
vaccine,+,435,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,436,103,15000,0.006866666666666667,0.006914143787339733,1.10752688172043,1.1082703380416496
vaccine,+,437,105,15000,0.007,0.007049345417925478,1.1538461538461537,1.154930668525835
vaccine,+,438,103,15000,0.006866666666666667,0.006914143787339733,1.10752688172043,1.1082703380416496
vaccine,+,439,93,15000,0.0062,0.006238679814852083,0.9029126213592231,0.9023069242898203
vaccine,+,440,103,15000,0.006866666666666667,0.006914143787339733,1.10752688172043,1.1082703380416496
vaccine,+,441,109,15000,0.007266666666666667,0.007319857632126788,1.2528735632183907,1.2547245617000782
vaccine,+,442,91,15000,0.006066666666666666,0.006103695754242404,0.8666666666666665,0.8658528405661011
vaccine,+,443,95,15000,0.006333333333333333,0.0063737001006373695,0.9405940594059404,0.9402154237563974
vaccine,+,444,100,15000,0.006666666666666667,0.006711409395973155,1.0416666666666667,1.0419463087248322
vaccine,+,445,93,15000,0.0062,0.006238679814852083,0.9029126213592231,0.9023069242898203
vaccine,+,446,109,15000,0.007266666666666667,0.007319857632126788,1.2528735632183907,1.2547245617000782
vaccine,+,447,79,15000,0.005266666666666667,0.005294551303531935,0.6752136752136751,0.6734940773544084
vaccine,+,448,95,15000,0.006333333333333333,0.0063737001006373695,0.9405940594059404,0.9402154237563974
vaccine,+,449,93,15000,0.0062,0.006238679814852083,0.9029126213592231,0.9023069242898203
vaccine,+,450,106,15000,0.007066666666666666,0.007116959849603867,1.1777777777777776,1.179043015084374
vaccine,+,451,86,15000,0.005733333333333333,0.0057663939922220735,0.7818181818181817,0.7805600594926063
vaccine,+,452,99,15000,0.0066,0.006643849406080129,1.0206185567010309,1.0207555432867235
vaccine,+,453,85,15000,0.005666666666666667,0.00569896077774053,0.7657657657657658,0.7644308740520608
vaccine,+,454,107,15000,0.0071333333333333335,0.007184583361310683,1.2022471910112358,1.2037002528146472
vaccine,+,455,92,15000,0.0061333333333333335,0.006171183257311511,0.8846153846153846,0.8839033250087718
vaccine,+,456,104,15000,0.006933333333333333,0.006981740064446831,1.1304347826086953,1.1313454443562319
vaccine,+,457,92,15000,0.0061333333333333335,0.006171183257311511,0.8846153846153846,0.8839033250087718
vaccine,+,458,105,15000,0.007,0.007049345417925478,1.1538461538461537,1.154930668525835
vaccine,+,459,91,15000,0.006066666666666666,0.006103695754242404,0.8666666666666665,0.8658528405661011
vaccine,+,460,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,461,92,15000,0.0061333333333333335,0.006171183257311511,0.8846153846153846,0.8839033250087718
vaccine,+,462,98,15000,0.006533333333333334,0.0065762984834250434,1,1
vaccine,+,463,108,15000,0.0072,0.0072522159548751,1.227272727272727,1.2289209581715625
vaccine,+,464,92,15000,0.0061333333333333335,0.006171183257311511,0.8846153846153846,0.8839033250087718
vaccine,+,465,100,15000,0.006666666666666667,0.006711409395973155,1.0416666666666667,1.0419463087248322
vaccine,+,466,105,15000,0.007,0.007049345417925478,1.1538461538461537,1.154930668525835
